transactionId,basket,totalAmount,orderedBooks,customerType_new,prediction
1442925568,[3],84.0,1,0,1
6242562203,"[3, 2]",256.8,2,0,0
3005554609,"[3, 0, 4, 4]",172.79999999999998,4,1,1
8481620747,"[3, 4, 4, 0]",489.6,4,0,1
2515143846,"[3, 4, 2, 1, 1, 4]",568.8,6,0,0
6502797152,"[2, 2, 5, 4]",355.2,4,0,0
9627642408,"[2, 0, 3, 1]",48.0,4,0,0
8324459108,"[0, 5, 4]",194.4,3,1,0
4042842568,"[0, 3, 3]",158.4,3,0,0
9397448171,"[0, 3, 0, 3]",403.2,4,0,0
9243936933,"[0, 0]",98.4,2,0,0
4480719527,"[0, 5, 4, 0, 2, 1]",352.8,6,0,0
7862122739,[4],93.6,1,0,1
1106230646,"[4, 4, 2, 5, 4, 1, 4, 1, 0, 3]",492.0,10,0,0
5890457782,"[3, 0, 0, 4, 3, 3, 3, 3, 3, 4, 4, 4]",1684.8,12,1,1
7266895334,"[0, 4, 4, 4, 0, 2, 1, 2]",230.4,8,0,0
4664984272,[2],73.2,1,0,0
8432255493,"[1, 5, 4]",392.4,3,0,0
3448627652,"[4, 4, 3, 4, 2, 2]",655.1999999999999,6,0,1
5289306731,"[0, 2, 5, 4, 4]",132.0,5,0,0
8621408392,"[4, 4, 3]",244.8,3,0,1
5507471027,"[2, 2, 4, 3, 2, 5]",266.4,6,0,0
3639572810,"[0, 0, 4, 3, 1, 3, 4, 4, 4]",388.8,9,1,1
2605413393,[1],108.0,1,0,0
7421176541,"[3, 2, 0, 0, 0, 4, 4]",420.0,7,0,0
7732202476,"[4, 3, 3, 2]",163.2,4,0,1
7625799242,[4],165.6,1,1,1
3142027530,"[3, 1, 2, 5]",48.0,4,0,0
6046467641,[3],63.6,1,0,0
6005644863,[0],12.0,1,0,0
7395879515,"[1, 2]",88.8,2,0,0
5224055878,"[0, 0, 0, 2, 0, 5, 5, 4]",1008.0,8,0,0
1884461040,"[3, 2, 4, 1, 4, 3]",122.4,6,1,1
8905901773,"[3, 2]",24.0,2,0,0
5458123793,"[4, 3]",153.6,2,0,0
9101612312,"[4, 1, 4, 4, 4]",642.0,5,0,1
7401712478,"[5, 5, 0, 5]",340.8,4,0,0
7482876732,"[1, 0, 5, 3, 4, 0, 5]",420.0,7,1,0
5195624647,"[3, 0, 0, 5]",134.4,4,0,0
2458772246,"[4, 1]",93.6,2,0,1
2760704091,"[3, 0, 5, 4]",398.4,4,0,0
3042428899,[5],12.0,1,0,0
8327999787,"[2, 3, 4, 4, 4]",612.0,5,0,1
2888374631,"[3, 0]",24.0,2,0,0
3302396122,"[3, 1, 1, 5, 3]",60.0,5,0,0
2711776575,"[2, 1, 3]",169.2,3,0,1
2761509124,"[3, 1, 4, 3, 2, 2, 2, 2]",172.79999999999998,8,1,0
7433782118,"[5, 2, 4, 1]",561.6,4,0,0
2463537667,[0],24.0,1,0,0
4240413406,"[1, 1, 4, 3, 5, 4, 4, 5]",768.0,8,1,0
5140756512,"[2, 4, 4, 4, 2, 3]",374.4,6,0,1
1834092660,"[0, 4, 4]",64.8,3,0,0
4544894456,[4],84.0,1,1,1
7948405263,"[4, 2, 3, 4, 4, 3, 4, 3, 0, 1, 0]",1267.2,11,1,1
5495004650,"[3, 3]",180.0,2,0,0
7618209062,"[3, 0, 1, 3, 1]",162.0,5,0,0
4503350239,"[5, 5, 3, 0, 3, 4, 1]",680.4,7,0,0
4654683944,[1],33.6,1,0,0
6430779319,"[4, 0, 3, 0, 4, 2, 4, 2]",1008.0,8,1,1
3403046517,"[3, 5, 1, 2]",153.6,4,0,0
8546035338,"[0, 4, 5, 2]",192.0,4,0,0
3500681310,[2],49.2,1,0,0
9840250201,"[4, 0, 4]",57.6,3,0,0
2409185912,"[3, 1, 2, 0, 3, 5]",338.4,6,0,0
4301677530,"[5, 3, 2]",223.2,3,0,0
8735645759,"[4, 3, 4, 1, 2, 3]",302.4,6,1,1
8344568665,"[2, 4, 4, 2, 4]",738.0,5,1,1
7030386843,"[4, 4, 2, 2, 1, 3, 4, 4, 3]",885.6,9,0,1
7919654896,"[3, 3]",124.8,2,1,1
2795176497,"[3, 4, 4]",291.6,3,0,1
1679452362,"[2, 4, 4, 0, 3]",432.0,5,0,0
8160283716,"[4, 4]",189.6,2,1,1
4024840532,"[4, 4, 0, 4]",220.8,4,1,1
4057510539,"[5, 1, 5, 4]",388.8,4,0,0
5735946938,[3],100.8,1,0,0
1214982062,"[0, 3, 0, 4, 0, 5, 2, 5]",422.4,8,0,0
9468615385,"[0, 0, 0, 0, 5]",456.0,5,0,0
1556032333,[4],68.39999999999999,1,1,1
4832541115,"[5, 0, 2, 4, 2, 0, 0, 1, 0, 3]",888.0,10,0,0
5932313489,[5],99.6,1,0,0
8707216272,"[5, 3]",76.8,2,0,0
1001853163,"[0, 4, 0, 5, 1, 0]",828.0,6,0,0
8741942213,[4],66.0,1,0,0
5953868918,[4],58.8,1,1,1
1510637544,"[2, 5, 5, 2, 1, 3]",72.0,6,1,0
3242280082,"[5, 0, 3, 5]",48.0,4,0,0
4330265819,"[2, 2]",84.0,2,0,0
8820230424,"[2, 5, 5, 0, 0]",60.0,5,0,0
3115118258,"[3, 3, 3]",237.6,3,1,1
3689595446,"[5, 5, 1, 1, 2, 0]",410.4,6,1,0
1261698527,"[5, 4, 5]",183.6,3,0,0
6095621258,[4],12.0,1,1,0
1886419788,"[2, 5, 4, 4, 4]",372.0,5,0,0
2569188542,"[2, 1, 0]",162.0,3,0,0
1202003691,"[4, 1, 4, 4, 3, 2, 4, 3]",672.0,8,0,1
3661280720,"[2, 4]",168.0,2,0,0
6264399678,"[3, 0, 0, 3]",134.4,4,0,0
9888321193,"[0, 4, 2]",158.4,3,0,0
5015296845,"[5, 2, 5, 2, 0]",222.0,5,0,0
5912417045,[2],45.6,1,0,0
2035341257,"[5, 5, 2, 5, 4, 0, 2]",378.0,7,0,0
1735266620,"[2, 0, 0, 1, 3]",252.0,5,0,0
4498787728,"[5, 1, 3, 1, 5, 4]",518.4,6,0,0
5871905346,"[2, 4, 1, 3, 3, 4]",324.0,6,0,0
9600617017,[2],90.0,1,1,1
7834288870,"[0, 3, 4]",255.6,3,1,1
7227478529,"[0, 2, 3, 5, 5]",228.0,5,0,0
3205674685,"[0, 4, 1, 3, 5]",606.0,5,0,0
8326243331,[2],121.2,1,0,0
3965466776,[4],56.4,1,1,1
5504683992,"[2, 5, 1, 3]",168.0,4,0,0
8121426936,"[3, 3, 3, 4, 1, 4]",936.0,6,1,1
8516399101,"[4, 4, 0, 2]",278.4,4,0,1
8227931795,"[2, 2, 2, 5, 3, 4, 5, 3]",854.4,8,0,0
2846023680,"[5, 4, 3, 4, 5, 2, 0, 3]",211.2,8,0,0
4982168739,"[2, 4, 2, 3, 4, 0, 4, 3, 4]",874.8,9,1,1
2144071420,"[1, 3, 0]",205.2,3,0,0
1851830113,"[4, 0, 0, 3]",201.6,4,0,0
1495360958,"[1, 1]",122.4,2,0,0
7496936279,"[4, 4, 4, 0, 1]",150.0,5,0,1
3782553254,"[2, 1, 0, 3, 2, 4, 4, 4]",576.0,8,1,1
7846307198,"[4, 3, 2, 4, 4, 3, 4, 4]",662.4,8,0,1
8130920404,"[3, 3, 5, 2]",48.0,4,0,0
3608081636,"[3, 0, 1, 4, 0, 4]",489.6,6,0,1
7698032187,"[4, 0, 0, 2]",355.2,4,0,0
2356138268,"[2, 4, 2, 4]",235.2,4,0,0
1108250293,"[2, 5, 1, 3]",48.0,4,0,0
5050518732,"[4, 3, 0, 2, 5, 2, 4, 1]",595.1999999999999,8,0,0
8158606757,"[5, 1]",146.4,2,0,0
5434042938,"[3, 1]",98.4,2,0,0
4939403392,"[4, 0, 0]",133.2,3,0,0
8829697422,"[5, 3, 5, 5, 1, 3, 0, 4, 2, 3]",120.0,10,1,0
3715136350,"[3, 5, 2]",50.4,3,0,0
5131256781,"[4, 3, 0, 4, 2, 3, 4, 4]",384.0,8,1,1
3472151001,"[1, 4, 2]",216.0,3,0,0
4081219889,"[3, 4, 4]",255.6,3,0,0
7736838611,[4],64.8,1,0,0
3281197692,"[4, 4, 4, 4, 4]",432.0,5,0,1
7890392674,"[4, 4, 2, 1]",508.8,4,0,1
4995509308,"[3, 0, 4, 1, 4, 1, 3]",176.4,7,0,1
2706587226,"[5, 4, 1, 4, 4, 3, 4, 1, 4, 0]",564.0,10,0,0
7646274095,[2],21.6,1,0,0
4120760027,"[1, 1, 4, 4, 1, 2, 1, 5, 5, 0]",588.0,10,0,0
3123107411,"[4, 4, 3, 3, 4, 3, 4]",840.0,7,1,1
9120081070,"[2, 0, 3, 3, 4, 0]",367.2,6,1,1
3012420881,"[4, 2, 4, 1, 4, 2]",208.8,6,0,0
4948537969,[0],44.4,1,0,0
8520296657,"[3, 2, 5, 2, 2, 4, 2, 3, 5]",442.8,9,1,0
7685685711,"[0, 4, 4, 3, 4, 4, 3, 4, 3, 3, 4]",937.2,11,1,1
8849274611,"[3, 3, 0]",349.2,3,0,1
4520001258,"[4, 5, 3, 5, 3, 4, 2, 1, 1, 1]",120.0,10,0,0
8015123985,"[1, 1, 0, 2, 0, 1]",684.0,6,0,0
4487356430,[3],109.2,1,0,1
6760802741,[4],27.6,1,1,0
8190676239,"[4, 4, 1, 4, 1, 4]",547.1999999999999,6,1,1
3555549261,"[1, 3, 1, 1]",182.4,4,0,0
5450660393,"[2, 3, 2, 0, 2, 0, 1, 1, 4, 0, 4]",778.8,11,0,0
4542618445,"[1, 3, 4, 3, 0]",762.0,5,0,0
7680758582,"[2, 4, 2, 5]",422.4,4,0,0
4633162759,"[0, 0, 1, 0]",297.6,4,0,0
4542116639,"[2, 2, 5, 2, 3, 0]",331.2,6,0,0
7531973432,[4],48.0,1,0,0
3868893380,"[1, 0, 4, 3, 4]",138.0,5,0,1
3135700206,"[3, 4, 1, 4, 4, 4, 3]",688.8,7,1,1
9990988247,[0],40.8,1,0,0
9224905538,"[3, 4, 4]",151.2,3,0,1
1639706438,"[5, 2, 0, 5, 2, 1, 5]",873.6,7,1,0
1283078885,"[5, 3, 0, 5, 3, 4]",432.0,6,0,0
4043774339,"[5, 0, 1, 4, 2, 0, 5]",268.8,7,0,0
6591802523,"[1, 5, 2, 1, 3, 2, 2, 4, 4]",108.0,9,0,0
5344813543,"[4, 4, 1, 2, 4, 4, 4]",436.8,7,0,1
4320498937,"[2, 3]",120.0,2,0,0
6928803685,"[0, 1, 3, 3, 4]",252.0,5,1,0
4664722782,"[4, 4, 0, 4, 0, 3, 4, 4, 4, 4, 4, 4]",1353.6,12,0,1
4903882410,"[1, 4, 2, 0, 5, 0]",360.0,6,0,0
3639129157,"[3, 3, 4, 4, 3, 2, 1]",294.0,7,1,1
9132660760,"[1, 2, 5, 4, 0, 2, 4, 2, 4, 1, 0]",224.4,11,1,0
6020664599,"[4, 3, 5]",288.0,3,0,0
7276677548,"[3, 0, 2]",201.6,3,0,0
5462235389,[3],106.8,1,1,1
8674767916,"[3, 0, 4, 0, 4, 4]",1022.4,6,1,1
3711266998,"[5, 5, 5, 5, 5]",222.0,5,0,0
7632649982,[3],44.4,1,1,1
7861523086,"[4, 4, 0, 4, 4, 4, 2, 3, 0, 4, 3]",673.1999999999999,11,1,1
2284974042,"[4, 3, 3, 4, 3, 1, 4, 4, 3, 4, 4, 1]",1670.4,12,1,1
5732804277,"[2, 4]",52.8,2,0,0
1623369097,"[0, 4]",24.0,2,0,0
3960141332,"[0, 0, 4, 0, 1]",396.0,5,0,0
1890808206,"[4, 4, 2, 4, 2, 4]",741.6,6,1,1
6248891146,"[3, 4, 5, 0, 1, 0]",568.8,6,0,0
6392978006,"[2, 4, 3, 4, 0]",102.0,5,0,0
5386923931,"[4, 4, 4, 1, 4, 3, 3]",319.2,7,1,1
2080110319,"[4, 3, 4]",108.0,3,1,1
1520744858,[4],86.39999999999999,1,1,1
4982079098,[5],37.2,1,0,0
1951516310,"[4, 5, 5, 5]",57.6,4,0,0
4872680365,[0],100.8,1,0,0
8099822862,"[4, 1, 2, 5, 5, 3]",554.4,6,0,0
5208770973,"[0, 5]",40.8,2,1,0
2655605974,"[4, 4, 4]",97.2,3,0,1
9181935221,"[3, 4, 4, 4]",192.0,4,0,1
2880686080,"[2, 2, 0, 3]",465.6,4,1,0
2961121618,"[3, 2, 0, 4, 0, 3, 0]",436.8,7,0,0
8998525462,[3],58.8,1,0,0
6805555933,"[4, 3, 0, 4, 1, 3, 4, 3, 4]",1166.4,9,0,1
5560565089,"[4, 3, 0, 1, 3, 5, 2, 3, 5]",810.0,9,0,0
7163607483,"[5, 1, 1, 3, 3, 5, 5]",453.6,7,0,0
5333205515,"[4, 2, 3, 3, 0, 4]",115.2,6,1,0
5654245891,"[0, 5, 1, 5, 2, 3]",288.0,6,1,0
9872270632,"[5, 0, 5, 5, 1]",300.0,5,0,0
7575740091,"[0, 4, 5, 3]",326.4,4,0,0
3974584053,"[3, 1, 2, 2, 2, 5]",259.2,6,0,0
8713664048,"[0, 4, 1]",133.2,3,0,0
9392186883,"[5, 4, 0]",313.2,3,0,0
9850622281,"[1, 3, 3, 2, 3, 2, 5]",336.0,7,1,0
6427073834,"[4, 0, 4, 4]",355.2,4,1,1
4094758017,"[5, 1, 3, 2, 2, 3, 2, 5, 3, 4, 0]",290.4,11,1,0
7716601183,"[3, 4]",33.6,2,0,0
8854024218,"[4, 3, 5, 0]",288.0,4,1,0
5568306188,"[0, 3]",117.6,2,0,0
2696674902,"[4, 2, 2, 1, 3]",60.0,5,0,0
1173699338,"[4, 0]",24.0,2,0,0
5084918093,"[2, 1, 5, 2, 4, 1, 0, 4]",499.2,8,0,0
3583819042,"[2, 5, 0, 5, 0, 3, 1, 0]",96.0,8,0,0
3506249006,[4],110.4,1,1,1
8300992537,"[5, 0, 1, 1, 3, 2]",410.4,6,0,0
2635472786,"[4, 5, 0, 4, 4, 2]",921.6,6,0,0
8949611996,"[0, 0, 2, 3, 2]",258.0,5,0,0
2703796554,[2],99.6,1,0,0
6198588389,"[4, 3, 3, 4, 0, 0]",633.6,6,1,1
5853741749,"[3, 3, 2, 0, 5]",162.0,5,1,0
2665062837,"[3, 1, 2]",349.2,3,0,0
8263993707,"[4, 4]",91.2,2,0,1
5656910409,"[0, 4, 1, 4]",523.1999999999999,4,1,1
2128894312,"[0, 0, 5]",302.4,3,0,0
7244195757,"[1, 4]",96.0,2,0,0
8960421525,"[4, 5, 1, 2]",153.6,4,0,0
8262138431,"[5, 3, 1, 2, 5, 2]",583.1999999999999,6,0,0
3620155026,[1],46.8,1,0,0
6106259722,"[4, 3, 3, 4]",326.4,4,0,1
6245926854,"[3, 2, 1, 0]",124.8,4,0,0
1108198728,"[3, 1, 0, 1]",244.8,4,0,0
6914777002,"[2, 4, 4, 0]",192.0,4,0,0
2548214763,[4],22.8,1,0,0
8728932014,"[0, 0, 1, 2, 2]",432.0,5,0,0
1921965696,"[1, 4, 4, 1, 2, 5, 5, 4, 4, 4]",792.0,10,0,0
9847499100,"[4, 3, 5, 4, 0]",480.0,5,0,0
3405409266,"[3, 3]",50.4,2,1,0
7747829243,"[1, 4, 4, 0, 3, 3, 2, 0, 1, 2, 3]",250.8,11,0,0
4897040059,"[1, 4, 3, 4, 3]",540.0,5,0,1
7922412000,"[2, 4, 4, 2, 0, 2]",669.6,6,0,0
8485566224,"[5, 2, 0, 5, 1, 4, 5, 4]",96.0,8,0,0
6837685346,[1],104.4,1,0,0
9053334963,"[1, 0, 0, 1, 3, 0, 2]",613.1999999999999,7,1,0
7709728642,"[1, 1, 3, 1, 0, 5, 5]",730.8,7,0,0
8087976790,"[3, 5, 1, 0]",465.6,4,0,0
9355532016,"[4, 4, 3]",140.4,3,1,1
9242032974,"[3, 5, 5, 5, 3, 2]",482.4,6,1,0
3919586810,"[3, 4, 4, 3, 2, 2, 1]",495.6,7,0,1
8254060190,"[2, 3, 3, 2, 4, 3, 4, 2]",950.4,8,0,0
8718360446,"[4, 4, 2, 0, 2]",60.0,5,0,0
4570436377,"[4, 3, 4, 4, 4, 0]",561.6,6,1,1
3549343848,"[0, 2, 3, 5]",460.8,4,1,0
6306548368,"[2, 4, 4, 5]",360.0,4,0,0
3236793582,[4],48.0,1,0,0
7580519518,"[1, 3]",105.6,2,0,0
4264948073,"[5, 4]",228.0,2,0,0
8592831867,"[5, 1]",105.6,2,1,0
2543193739,"[1, 4, 4, 4, 3, 3, 1]",252.0,7,0,1
4167944594,"[3, 0, 3, 5, 2, 5, 2]",302.4,7,0,0
7289439012,"[2, 1, 0, 4, 2, 1]",273.6,6,0,0
6051491503,"[4, 2, 0, 5, 4, 1, 1, 4, 4, 5, 2]",514.8,11,1,0
5942126969,"[5, 5, 2, 4, 3, 5]",770.4,6,0,0
4027434884,"[1, 3, 5, 5, 4, 2, 4]",579.6,7,0,0
4024688922,[2],26.4,1,0,0
7101688045,"[5, 0, 5, 3, 5, 2, 2, 4, 1]",702.0,9,0,0
6624802286,"[2, 4, 2, 4, 3, 3, 0]",504.0,7,0,1
2254480101,"[1, 3]",158.4,2,0,0
6848360028,[3],63.6,1,1,0
2322325924,[3],78.0,1,1,1
8608490254,"[3, 3, 4, 4, 2, 1, 4, 3, 4, 0, 4]",1122.0,11,1,1
1518561300,"[1, 3, 0, 4, 1, 5]",849.6,6,0,0
1049406153,"[2, 3, 0, 3, 3, 3]",324.0,6,1,0
9099909445,"[4, 0]",86.39999999999999,2,0,0
4371398391,"[1, 4, 4, 0]",182.4,4,0,0
5881138899,"[3, 5]",141.6,2,0,0
6830613904,"[1, 3]",88.8,2,0,0
8210612105,"[4, 4]",129.6,2,1,1
9066844818,"[3, 4, 4, 1]",561.6,4,1,1
6545451754,[0],96.0,1,0,0
3965429666,"[4, 0, 4, 4, 3, 4, 2, 0]",460.8,8,0,1
2975820690,"[5, 1, 1, 4, 5, 3]",554.4,6,0,0
1222611744,[3],146.4,1,0,1
9926379166,[2],34.8,1,0,0
3416069230,"[2, 4, 2, 5]",48.0,4,0,0
2175262171,"[3, 0, 2, 0]",403.2,4,0,0
7322988089,"[3, 4, 4, 3, 3, 1, 4, 3]",393.6,8,0,1
9153365839,"[4, 3, 3, 3]",153.6,4,1,1
8137092056,"[1, 2, 0, 5, 3]",300.0,5,1,0
3480890282,[0],27.6,1,1,1
2258023118,[4],105.6,1,0,1
9900215436,"[5, 1]",165.6,2,0,0
1093799263,"[0, 4, 5]",356.4,3,0,0
2443683922,"[0, 5, 5, 3, 4]",306.0,5,0,0
7446410271,"[3, 3, 0]",298.8,3,0,1
4478483805,[4],73.2,1,0,0
5780446584,[3],66.0,1,0,0
3654495512,"[4, 4, 3, 3]",518.4,4,1,1
3773937544,"[1, 1, 3, 4, 4, 2, 3, 3, 0]",378.0,9,1,1
9918898217,"[1, 3, 4, 1, 3]",132.0,5,0,0
6335342960,"[2, 2, 2, 0, 2, 3, 2, 1, 1, 5]",120.0,10,0,0
3020841438,"[4, 2, 1, 4, 0]",372.0,5,1,1
5699043385,[4],90.0,1,1,1
3788508967,"[3, 1, 3, 5, 2, 0, 5, 2, 4, 1, 3]",132.0,11,0,0
1745074826,"[1, 4, 1, 0, 4, 4, 1]",722.4,7,1,1
6722423386,"[4, 2, 1, 3]",264.0,4,1,0
7171751410,"[0, 4]",134.4,2,0,0
7373262387,[4],81.6,1,0,0
8275822086,"[5, 0, 4]",241.2,3,0,0
2706957577,[0],50.4,1,0,0
8538071527,"[0, 1, 0, 2, 3, 1, 1]",907.2,7,0,0
1789882750,"[5, 5, 4, 1, 1, 0, 1]",445.2,7,0,0
4821988187,"[4, 3, 0, 3]",182.4,4,0,0
9235031680,[1],12.0,1,0,0
8937058074,"[3, 4, 4, 0, 4, 4]",619.1999999999999,6,0,1
3474447872,"[4, 1, 4, 4]",86.39999999999999,4,0,1
8596459342,"[4, 3, 2, 0]",336.0,4,0,0
3376310974,[4],100.8,1,0,0
5696581834,"[5, 5, 1, 3, 2, 4]",367.2,6,0,0
8209700181,[4],121.2,1,0,1
6933718080,"[2, 3, 3]",187.2,3,1,1
8819449640,"[2, 0, 2, 0, 2, 5]",453.6,6,0,0
3744852708,"[4, 0, 4, 1, 2, 0, 2, 5, 0]",918.0,9,0,0
4921920619,"[1, 4, 0, 2]",240.0,4,1,1
9309823540,"[4, 5]",24.0,2,0,0
2053178309,"[3, 1, 3, 5, 3, 2]",72.0,6,0,0
6417774090,"[4, 1, 4, 4]",422.4,4,1,1
2549902087,"[2, 2, 4, 1, 4, 3, 3]",655.1999999999999,7,0,1
7125429416,"[0, 1, 2, 3, 4]",204.0,5,1,1
2269709204,[4],51.6,1,1,0
4884681121,"[4, 4]",170.4,2,1,1
6872569001,"[3, 1, 1, 2, 3, 2]",482.4,6,0,0
9300349831,"[4, 2, 4, 0, 3, 4, 3, 2, 4, 4]",492.0,10,0,1
7761081422,"[1, 2]",36.0,2,0,0
2710690867,"[3, 1, 3, 2, 4, 2, 1, 5, 2, 1, 0]",1148.4,11,0,0
2766753302,"[4, 5, 5, 4, 0]",486.0,5,0,0
5351754068,"[2, 5, 5, 5, 4, 2]",295.2,6,0,0
5161805375,"[1, 1, 0, 1, 1, 4, 2, 4, 1]",928.8,9,0,0
4556579007,[3],57.6,1,0,0
7489133787,"[0, 3, 1, 4]",422.4,4,0,1
4822775293,"[3, 2]",105.6,2,1,0
2905649744,"[3, 5, 3, 1, 5, 0, 4, 2, 3]",1090.8,9,0,0
1369863488,[5],30.0,1,1,0
7749962695,"[2, 3, 2]",226.8,3,0,0
5176690677,"[2, 3, 2, 2, 3]",480.0,5,0,0
8691676357,"[1, 5, 1]",252.0,3,0,0
8686512180,[4],70.8,1,1,1
5080102834,"[3, 2, 4, 0, 3, 0, 4, 4, 3]",561.6,9,0,1
1651041629,"[5, 5, 0]",36.0,3,1,0
5578344712,"[0, 2]",199.2,2,0,1
6034803493,[0],78.0,1,0,1
7353937621,"[0, 2, 5, 0, 3, 3]",144.0,6,0,0
8150181255,[3],112.8,1,0,0
8076657969,"[1, 3, 2, 0, 3, 1]",784.8,6,1,0
1037638422,"[0, 5, 5]",162.0,3,0,0
5883950369,"[0, 3, 0]",75.6,3,0,0
8750953183,"[3, 3, 5, 3, 2, 5, 1, 0]",480.0,8,0,0
1130258141,"[0, 3, 3]",331.2,3,0,0
1314105451,"[1, 0, 4, 4, 4, 3, 4]",604.8,7,1,1
1070401568,"[1, 3, 4, 4, 3, 2, 3, 4, 1, 3]",324.0,10,1,1
3457747336,"[0, 5]",223.2,2,0,0
9918589973,"[5, 3, 3, 0, 1, 3, 4, 0, 4, 1]",648.0,10,0,0
5272123935,"[0, 2, 3]",75.6,3,0,0
9715119387,"[2, 2]",24.0,2,0,0
2774727177,"[5, 3, 4]",219.6,3,0,0
7358094977,"[0, 5, 0]",248.4,3,0,0
1941902265,"[3, 3, 5, 1, 3]",402.0,5,0,0
3719321227,"[0, 1, 2, 0, 3]",414.0,5,0,0
1575163897,"[3, 5]",76.8,2,0,0
9232569476,"[3, 4, 2, 4, 4, 1, 2, 1]",499.2,8,0,0
7362226038,"[5, 2, 0]",367.2,3,0,0
5220118508,"[4, 2, 0, 3, 0]",366.0,5,0,0
9955137733,"[5, 3, 5, 5, 0]",456.0,5,0,0
8111276209,"[4, 0]",144.0,2,0,1
2660507058,"[4, 1, 3, 5]",388.8,4,0,0
2903927889,"[1, 0, 3, 5]",393.6,4,0,0
4878036704,"[4, 4, 3, 1, 4, 2]",604.8,6,0,1
8080862879,"[2, 1]",199.2,2,0,0
2961664887,"[1, 3, 4, 2, 4, 2, 4]",579.6,7,0,1
3976559742,"[5, 2, 2]",187.2,3,0,0
2353407859,"[4, 4, 4, 3]",297.6,4,1,1
4338988611,[1],21.6,1,1,0
4813758195,"[4, 4, 5, 2, 2]",492.0,5,0,0
8510708412,"[2, 0, 0, 4, 3]",180.0,5,0,0
2524004944,"[0, 5, 0, 4, 1, 3, 0, 2, 1]",108.0,9,0,0
9064629375,"[0, 2]",24.0,2,0,0
7213662415,"[3, 1, 2, 4, 2, 5, 4, 0]",960.0,8,0,0
9429136676,"[5, 5, 3, 2, 2, 3]",468.0,6,0,0
2565964576,"[4, 3, 1, 5, 3, 0]",374.4,6,1,0
4420249993,"[3, 1, 3, 3, 0, 3, 0, 0]",451.2,8,0,0
5421711668,[3],50.4,1,0,0
5444004637,"[3, 3, 4, 4, 3, 4]",316.8,6,0,1
6788723916,[3],54.0,1,0,0
5647124389,"[4, 3, 0, 3, 5, 4, 2, 1]",403.2,8,0,0
5780115290,"[0, 2, 0, 0]",220.8,4,0,0
7616994175,"[3, 4, 3, 4, 3]",498.0,5,0,1
2073620712,"[0, 1, 1, 1, 2, 3, 5, 4, 3, 5]",1236.0,10,0,0
3155179488,[3],26.4,1,0,0
9478478664,"[2, 5, 3, 4, 2, 1, 4]",226.8,7,0,0
6686357653,"[2, 3, 4, 1, 4, 2, 1, 2, 3, 2, 4, 5]",547.1999999999999,12,0,0
8170004940,"[2, 4, 4, 1]",187.2,4,1,1
2393733405,[4],58.8,1,0,0
1939718001,[1],39.6,1,0,0
6274431720,"[0, 3, 4]",291.6,3,1,0
4484620204,"[2, 1, 4, 0, 5, 5, 1, 2]",384.0,8,0,0
2340635572,"[2, 3, 4, 0, 1, 4]",266.4,6,0,0
8940898566,[4],100.8,1,0,0
8714676354,[4],117.6,1,0,1
8916825332,"[4, 1, 3, 3, 2, 2, 4]",1016.4,7,0,0
4357162891,"[3, 4, 4, 1, 4, 1]",172.79999999999998,6,0,0
5169994019,"[3, 4, 4, 4, 4, 4, 2]",604.8,7,1,1
3613690971,"[2, 2, 2, 4, 5, 5, 3, 4, 4]",1209.6,9,0,0
6578173468,[2],45.6,1,0,0
6653841770,"[0, 3, 4, 3, 1, 3, 4]",84.0,7,0,1
5855234592,"[1, 3, 0, 4, 5]",60.0,5,0,0
4520827411,"[4, 5, 3, 3, 1, 4, 1, 0]",614.4,8,0,0
8999625549,"[0, 3, 3, 3, 0, 5, 3, 3, 1, 1, 4]",1003.2,11,0,0
3868162185,[3],69.6,1,0,0
3370167101,"[4, 2, 0, 1]",244.8,4,1,1
6019834433,"[1, 1, 1, 2, 4, 1]",432.0,6,0,0
2667811946,"[0, 2, 1, 3, 4, 0, 3]",730.8,7,0,0
5611608793,"[3, 4, 4, 1, 3, 4, 4, 4, 4, 0]",1632.0,10,1,1
8539753804,"[4, 4, 3, 5, 3]",60.0,5,1,0
3492530705,"[5, 3, 2]",97.2,3,0,0
7943188154,"[4, 4, 3, 4, 4, 1, 4]",1075.2,7,0,1
9078256099,"[3, 2, 1]",342.0,3,0,0
4483582815,"[4, 3, 4, 2, 4, 2, 3, 4]",835.1999999999999,8,1,1
2334899315,"[3, 0]",103.2,2,1,1
3768587273,"[5, 2, 4, 0, 1, 4]",72.0,6,0,0
1914467333,"[4, 3, 1, 2, 0, 4]",424.8,6,1,1
4479675477,"[2, 4, 4, 4, 3, 4, 1, 3]",825.6,8,1,1
1285971288,[0],12.0,1,0,0
5481634016,[5],26.4,1,0,0
6090330486,"[3, 1, 1, 5]",331.2,4,1,0
4452260530,"[1, 2, 5, 2, 0]",60.0,5,0,0
6923107221,"[4, 4, 4, 4]",235.2,4,1,1
4727206114,"[1, 1, 2, 2, 2, 4, 2]",361.2,7,1,0
5038274429,[4],127.2,1,1,1
3642878169,"[5, 5, 0, 2, 2]",222.0,5,0,0
9588897842,"[1, 5, 2, 2, 5, 4, 4]",840.0,7,0,0
1785151258,"[5, 3, 1, 0]",484.8,4,0,0
7755627767,[4],76.8,1,1,1
8172623649,"[0, 0, 2, 3, 2, 0, 5, 2, 1]",669.6,9,0,0
9928529272,"[4, 3, 4]",208.8,3,1,1
